ID	phases	idx	Hdel	Hid	Hstart	Hend	Pdel	Pid	Pstart	Pend
SL2.50ch01_463756_464928	++	14	7	SL2.50ch01	464863	464864	0	Spenn-ch01	609354	609362
SL2.50ch01_506864_507523	++	1	0	SL2.50ch01	507034	507053	18	Spenn-ch01	652496	652497
SL2.50ch01_506864_507523	++	2	0	SL2.50ch01	507324	507349	24	Spenn-ch01	652768	652769
SL2.50ch01_506864_507523	++	3	0	SL2.50ch01	507368	507440	71	Spenn-ch01	652788	652789
SL2.50ch01_537350_538626	++	1	0	SL2.50ch01	537391	537393	1	Spenn-ch01	689125	689126
SL2.50ch01_537350_538626	++	2	0	SL2.50ch01	537957	538096	138	Spenn-ch01	689690	689691
SL2.50ch01_537350_538626	++	3	0	SL2.50ch01	538104	538111	6	Spenn-ch01	689699	689700
SL2.50ch01_537350_538626	++	4	0	SL2.50ch01	538114	538136	21	Spenn-ch01	689703	689704
SL2.50ch01_537350_538626	++	5	0	SL2.50ch01	538293	538295	1	Spenn-ch01	689861	689862
SL2.50ch01_537350_538626	++	6	7	SL2.50ch01	538356	538357	0	Spenn-ch01	689923	689931
SL2.50ch01_537350_538626	++	7	2	SL2.50ch01	538587	538588	0	Spenn-ch01	690161	690164
SL2.50ch01_566365_566887	++	1	19	SL2.50ch01	566461	566462	0	Spenn-ch01	729150	729170
SL2.50ch01_566365_566887	++	2	18	SL2.50ch01	566505	566506	0	Spenn-ch01	729213	729232
SL2.50ch01_566365_566887	++	3	6	SL2.50ch01	566746	566747	0	Spenn-ch01	729472	729479
SL2.50ch01_572241_572693	++	1	0	SL2.50ch01	572292	572294	1	Spenn-ch01	735045	735046
SL2.50ch01_572241_572693	++	2	1	SL2.50ch01	572395	572396	0	Spenn-ch01	735147	735149
SL2.50ch01_572241_572693	++	3	60	SL2.50ch01	572460	572461	0	Spenn-ch01	735213	735274
SL2.50ch01_602116_603523	++	1	0	SL2.50ch01	602288	602298	9	Spenn-ch01	768786	768787
SL2.50ch01_602116_603523	++	2	120	SL2.50ch01	602460	602461	0	Spenn-ch01	768949	769070
SL2.50ch01_602116_603523	++	3	0	SL2.50ch01	602810	602818	7	Spenn-ch01	769419	769420
SL2.50ch01_602116_603523	++	4	0	SL2.50ch01	602990	603006	15	Spenn-ch01	769592	769593
SL2.50ch01_602116_603523	++	5	2	SL2.50ch01	603057	603058	0	Spenn-ch01	769644	769647
SL2.50ch01_602116_603523	++	6	0	SL2.50ch01	603135	603139	3	Spenn-ch01	769724	769725
SL2.50ch01_602116_603523	++	7	0	SL2.50ch01	603160	603162	1	Spenn-ch01	769746	769747
SL2.50ch01_602116_603523	++	8	0	SL2.50ch01	603190	603192	1	Spenn-ch01	769775	769776
SL2.50ch01_602116_603523	++	9	1	SL2.50ch01	603265	603266	0	Spenn-ch01	769849	769851
SL2.50ch01_602116_603523	++	10	0	SL2.50ch01	603353	603355	1	Spenn-ch01	769938	769939
SL2.50ch01_602116_603523	++	11	1	SL2.50ch01	603429	603430	0	Spenn-ch01	770013	770015
SL2.50ch01_602116_603523	++	12	1	SL2.50ch01	603440	603441	0	Spenn-ch01	770025	770027
SL2.50ch01_606881_607587	++	1	8	SL2.50ch01	606895	606896	0	Spenn-ch01	772963	772972
SL2.50ch01_606881_607587	++	2	0	SL2.50ch01	607035	607037	1	Spenn-ch01	773111	773112
SL2.50ch01_606881_607587	++	3	1	SL2.50ch01	607062	607063	0	Spenn-ch01	773137	773139
SL2.50ch01_606881_607587	++	4	0	SL2.50ch01	607126	607128	1	Spenn-ch01	773202	773203
SL2.50ch01_606881_607587	++	5	0	SL2.50ch01	607345	607437	91	Spenn-ch01	773420	773421
SL2.50ch01_606881_607587	++	6	0	SL2.50ch01	607493	607495	1	Spenn-ch01	773477	773478
SL2.50ch01_616166_616568	++	1	2	SL2.50ch01	616344	616345	0	Spenn-ch01	782674	782677
SL2.50ch01_616166_616568	++	2	40	SL2.50ch01	616403	616404	0	Spenn-ch01	782735	782776
SL2.50ch01_618052_618575	++	1	2	SL2.50ch01	618102	618103	0	Spenn-ch01	784448	784451
SL2.50ch01_618052_618575	++	2	0	SL2.50ch01	618373	618375	1	Spenn-ch01	784721	784722
SL2.50ch01_618052_618575	++	3	0	SL2.50ch01	618418	618500	81	Spenn-ch01	784765	784766
SL2.50ch01_669622_669944	++	1	27	SL2.50ch01	669758	669759	0	Spenn-ch01	833525	833553
SL2.50ch01_673453_673886	++	1	2	SL2.50ch01	673667	673668	0	Spenn-ch01	837703	837706
SL2.50ch01_673453_673886	++	2	3	SL2.50ch01	673685	673686	0	Spenn-ch01	837723	837727
SL2.50ch01_673453_673886	++	3	0	SL2.50ch01	673691	673722	30	Spenn-ch01	837732	837733
SL2.50ch01_679981_680229	++	1	16	SL2.50ch01	680110	680111	0	Spenn-ch01	844183	844200
SL2.50ch01_715673_716389	++	1	0	SL2.50ch01	715820	715828	7	Spenn-ch01	872487	872488
SL2.50ch01_715673_716389	++	2	1	SL2.50ch01	715905	715906	0	Spenn-ch01	872565	872567
SL2.50ch01_715673_716389	++	3	285	SL2.50ch01	715964	715965	0	Spenn-ch01	872625	872911
SL2.50ch01_715673_716389	++	4	0	SL2.50ch01	715991	715993	1	Spenn-ch01	872937	872938
SL2.50ch01_715673_716389	++	5	0	SL2.50ch01	716067	716085	17	Spenn-ch01	873012	873013
SL2.50ch01_716405_716530	++	1	12	SL2.50ch01	716457	716458	0	Spenn-ch01	873385	873398
SL2.50ch01_720241_720556	++	1	0	SL2.50ch01	720415	720459	43	Spenn-ch01	877353	877354
SL2.50ch01_755759_757074	++	1	0	SL2.50ch01	755781	755783	1	Spenn-ch01	916183	916184
SL2.50ch01_755759_757074	++	2	0	SL2.50ch01	756048	756051	2	Spenn-ch01	916449	916450
SL2.50ch01_755759_757074	++	3	143	SL2.50ch01	756318	756319	0	Spenn-ch01	916717	916861
SL2.50ch01_755759_757074	++	4	141	SL2.50ch01	756501	756502	0	Spenn-ch01	917043	917185
SL2.50ch01_755759_757074	++	5	1	SL2.50ch01	756551	756552	0	Spenn-ch01	917234	917236
SL2.50ch01_755759_757074	++	6	0	SL2.50ch01	756603	756607	3	Spenn-ch01	917287	917288
SL2.50ch01_755759_757074	++	7	0	SL2.50ch01	756867	756869	1	Spenn-ch01	917548	917549
SL2.50ch01_764820_765007	++	1	1	SL2.50ch01	764873	764874	0	Spenn-ch01	926755	926757
SL2.50ch01_764820_765007	++	2	26	SL2.50ch01	764940	764941	0	Spenn-ch01	926823	926850
SL2.50ch01_764820_765007	++	3	0	SL2.50ch01	764954	764963	8	Spenn-ch01	926863	926864
SL2.50ch01_764820_765007	++	4	1	SL2.50ch01	764978	764979	0	Spenn-ch01	926879	926881
SL2.50ch01_777024_777601	++	1	0	SL2.50ch01	777052	777089	36	Spenn-ch01	939086	939087
SL2.50ch01_783536_783727	++	1	12	SL2.50ch01	783559	783560	0	Spenn-ch01	945626	945639
SL2.50ch01_783536_783727	++	2	155	SL2.50ch01	783590	783591	0	Spenn-ch01	945669	945825
SL2.50ch01_787615_788815	++	1	0	SL2.50ch01	787807	788349	541	Spenn-ch01	950112	950113
SL2.50ch01_787615_788815	++	2	0	SL2.50ch01	788428	788430	1	Spenn-ch01	950192	950193
SL2.50ch01_787615_788815	++	3	13	SL2.50ch01	788451	788452	0	Spenn-ch01	950214	950228
SL2.50ch01_787615_788815	++	4	0	SL2.50ch01	788597	788599	1	Spenn-ch01	950373	950374
SL2.50ch01_789161_789474	++	1	47	SL2.50ch01	789310	789311	0	Spenn-ch01	951090	951138
SL2.50ch01_789161_789474	++	2	1	SL2.50ch01	789394	789395	0	Spenn-ch01	951221	951223
SL2.50ch01_833327_833888	++	1	0	SL2.50ch01	833352	833354	1	Spenn-ch01	995856	995857
SL2.50ch01_833327_833888	++	2	2	SL2.50ch01	833365	833366	0	Spenn-ch01	995868	995871
SL2.50ch01_833327_833888	++	3	31	SL2.50ch01	833464	833465	0	Spenn-ch01	995969	996001
SL2.50ch01_833327_833888	++	4	0	SL2.50ch01	833529	833531	1	Spenn-ch01	996065	996066
SL2.50ch01_833327_833888	++	5	0	SL2.50ch01	833538	833540	1	Spenn-ch01	996073	996074
SL2.50ch01_833327_833888	++	6	1	SL2.50ch01	833833	833834	0	Spenn-ch01	996367	996369
SL2.50ch01_838237_838933	++	1	0	SL2.50ch01	838483	838599	115	Spenn-ch01	1001051	1001052
SL2.50ch01_838237_838933	++	2	0	SL2.50ch01	838603	838711	107	Spenn-ch01	1001056	1001057
SL2.50ch01_838237_838933	++	3	16	SL2.50ch01	838901	838902	0	Spenn-ch01	1001247	1001264
SL2.50ch01_847894_848656	++	1	1	SL2.50ch01	847963	847964	0	Spenn-ch01	1010707	1010709
SL2.50ch01_847894_848656	++	2	0	SL2.50ch01	848105	848235	129	Spenn-ch01	1010850	1010851
SL2.50ch01_847894_848656	++	3	0	SL2.50ch01	848356	848359	2	Spenn-ch01	1010972	1010973
SL2.50ch01_848990_849947	++	1	0	SL2.50ch01	849051	849053	1	Spenn-ch01	1011664	1011665
SL2.50ch01_848990_849947	++	2	1	SL2.50ch01	849287	849288	0	Spenn-ch01	1011899	1011901
SL2.50ch01_848990_849947	++	3	11	SL2.50ch01	849312	849313	0	Spenn-ch01	1011925	1011937
SL2.50ch01_848990_849947	++	4	2	SL2.50ch01	849386	849387	0	Spenn-ch01	1012010	1012013
SL2.50ch01_848990_849947	++	5	41	SL2.50ch01	849526	849527	0	Spenn-ch01	1012152	1012194
SL2.50ch01_848990_849947	++	6	0	SL2.50ch01	849563	849565	1	Spenn-ch01	1012230	1012231
SL2.50ch01_848990_849947	++	7	0	SL2.50ch01	849791	849793	1	Spenn-ch01	1012457	1012458
SL2.50ch01_848990_849947	++	8	1	SL2.50ch01	849852	849853	0	Spenn-ch01	1012517	1012519
SL2.50ch01_856901_857273	++	1	0	SL2.50ch01	857025	857038	12	Spenn-ch01	1020056	1020057
SL2.50ch01_856901_857273	++	2	1	SL2.50ch01	857091	857092	0	Spenn-ch01	1020110	1020112
SL2.50ch01_856901_857273	++	3	109	SL2.50ch01	857114	857115	0	Spenn-ch01	1020134	1020244
SL2.50ch01_890901_891850	++	1	0	SL2.50ch01	891049	891051	1	Spenn-ch01	1060757	1060758
SL2.50ch01_890901_891850	++	2	0	SL2.50ch01	891167	891169	1	Spenn-ch01	1060874	1060875
SL2.50ch01_890901_891850	++	3	318	SL2.50ch01	891368	891369	0	Spenn-ch01	1061074	1061393
SL2.50ch01_890901_891850	++	4	19	SL2.50ch01	891431	891432	0	Spenn-ch01	1061455	1061475
SL2.50ch01_890901_891850	++	5	8	SL2.50ch01	891701	891702	0	Spenn-ch01	1061744	1061753
SL2.50ch01_890901_891850	++	6	0	SL2.50ch01	891749	891751	1	Spenn-ch01	1061800	1061801
SL2.50ch01_890901_891850	++	7	1	SL2.50ch01	891778	891779	0	Spenn-ch01	1061828	1061830
SL2.50ch01_890901_891850	++	8	1	SL2.50ch01	891814	891815	0	Spenn-ch01	1061865	1061867
SL2.50ch01_909008_909823	++	1	0	SL2.50ch01	909073	909142	68	Spenn-ch01	1079315	1079316
SL2.50ch01_909008_909823	++	2	0	SL2.50ch01	909270	909272	1	Spenn-ch01	1079444	1079445
SL2.50ch01_909008_909823	++	3	0	SL2.50ch01	909281	909283	1	Spenn-ch01	1079454	1079455
SL2.50ch01_909008_909823	++	4	0	SL2.50ch01	909294	909305	10	Spenn-ch01	1079466	1079467
SL2.50ch01_909008_909823	++	5	0	SL2.50ch01	909482	909484	1	Spenn-ch01	1079644	1079645
SL2.50ch01_909008_909823	++	6	0	SL2.50ch01	909580	909583	2	Spenn-ch01	1079741	1079742
SL2.50ch01_952988_953616	++	1	40	SL2.50ch01	953586	953587	0	Spenn-ch01	1145405	1145446
SL2.50ch01_1000111_1001146	++	1	1	SL2.50ch01	1000181	1000182	0	Spenn-ch01	1192830	1192832
SL2.50ch01_1000111_1001146	++	2	0	SL2.50ch01	1000323	1000344	20	Spenn-ch01	1192973	1192974
SL2.50ch01_1000111_1001146	++	3	0	SL2.50ch01	1000393	1000441	47	Spenn-ch01	1193023	1193024
SL2.50ch01_1000111_1001146	++	4	0	SL2.50ch01	1000727	1000731	3	Spenn-ch01	1193310	1193311
SL2.50ch01_1000111_1001146	++	5	0	SL2.50ch01	1000831	1000833	1	Spenn-ch01	1193411	1193412
SL2.50ch01_1000111_1001146	++	6	0	SL2.50ch01	1001014	1001016	1	Spenn-ch01	1193593	1193594
SL2.50ch01_1004002_1005595	++	1	0	SL2.50ch01	1004201	1004207	5	Spenn-ch01	1196790	1196791
SL2.50ch01_1004002_1005595	++	2	10	SL2.50ch01	1004233	1004234	0	Spenn-ch01	1196817	1196828
SL2.50ch01_1004002_1005595	++	3	0	SL2.50ch01	1004253	1004255	1	Spenn-ch01	1196847	1196848
SL2.50ch01_1004002_1005595	++	4	2	SL2.50ch01	1004279	1004280	0	Spenn-ch01	1196872	1196875
SL2.50ch01_1004002_1005595	++	5	1	SL2.50ch01	1004293	1004294	0	Spenn-ch01	1196888	1196890
SL2.50ch01_1004002_1005595	++	6	0	SL2.50ch01	1004315	1004318	2	Spenn-ch01	1196911	1196912
SL2.50ch01_1004002_1005595	++	7	1	SL2.50ch01	1004377	1004378	0	Spenn-ch01	1196971	1196973
SL2.50ch01_1004002_1005595	++	8	77	SL2.50ch01	1004552	1004553	0	Spenn-ch01	1197147	1197225
SL2.50ch01_1004002_1005595	++	9	4	SL2.50ch01	1004554	1004555	0	Spenn-ch01	1197226	1197231
SL2.50ch01_1004002_1005595	++	10	2	SL2.50ch01	1004816	1004817	0	Spenn-ch01	1197492	1197495
SL2.50ch01_1004002_1005595	++	11	0	SL2.50ch01	1004881	1004883	1	Spenn-ch01	1197559	1197560
SL2.50ch01_1004002_1005595	++	12	2	SL2.50ch01	1004914	1004915	0	Spenn-ch01	1197591	1197594
SL2.50ch01_1004002_1005595	++	13	1	SL2.50ch01	1005024	1005025	0	Spenn-ch01	1197703	1197705
SL2.50ch01_1004002_1005595	++	14	0	SL2.50ch01	1005037	1005039	1	Spenn-ch01	1197717	1197718
SL2.50ch01_1004002_1005595	++	15	0	SL2.50ch01	1005085	1005090	4	Spenn-ch01	1197764	1197765
SL2.50ch01_1004002_1005595	++	16	0	SL2.50ch01	1005142	1005144	1	Spenn-ch01	1197817	1197818
SL2.50ch01_1004002_1005595	++	17	304	SL2.50ch01	1005253	1005254	0	Spenn-ch01	1197927	1198232
SL2.50ch01_1004002_1005595	++	18	1	SL2.50ch01	1005311	1005312	0	Spenn-ch01	1198289	1198291
SL2.50ch01_1004002_1005595	++	19	0	SL2.50ch01	1005370	1005373	2	Spenn-ch01	1198349	1198350
SL2.50ch01_1011734_1013555	++	1	0	SL2.50ch01	1011851	1011853	1	Spenn-ch01	1205642	1205643
SL2.50ch01_1011734_1013555	++	2	0	SL2.50ch01	1011891	1012333	441	Spenn-ch01	1205681	1205682
SL2.50ch01_1011734_1013555	++	3	0	SL2.50ch01	1012360	1012362	1	Spenn-ch01	1205709	1205710
SL2.50ch01_1011734_1013555	++	4	0	SL2.50ch01	1012407	1012416	8	Spenn-ch01	1205755	1205756
SL2.50ch01_1011734_1013555	++	5	0	SL2.50ch01	1012647	1012663	15	Spenn-ch01	1205987	1205988
SL2.50ch01_1011734_1013555	++	6	1	SL2.50ch01	1012691	1012692	0	Spenn-ch01	1206016	1206018
SL2.50ch01_1011734_1013555	++	7	0	SL2.50ch01	1012778	1012791	12	Spenn-ch01	1206104	1206105
SL2.50ch01_1011734_1013555	++	8	0	SL2.50ch01	1012874	1012877	2	Spenn-ch01	1206188	1206189
SL2.50ch01_1011734_1013555	++	9	1	SL2.50ch01	1012884	1012885	0	Spenn-ch01	1206196	1206198
SL2.50ch01_1011734_1013555	++	10	0	SL2.50ch01	1013309	1013331	21	Spenn-ch01	1206622	1206623
SL2.50ch01_1011734_1013555	++	11	18	SL2.50ch01	1013362	1013363	0	Spenn-ch01	1206654	1206673
SL2.50ch01_1022704_1022972	++	1	0	SL2.50ch01	1022760	1022782	21	Spenn-ch01	1215811	1215812
SL2.50ch01_1022704_1022972	++	2	3	SL2.50ch01	1022850	1022851	0	Spenn-ch01	1215880	1215884
SL2.50ch01_1048553_1048889	++	1	11	SL2.50ch01	1048617	1048618	0	Spenn-ch01	1241880	1241892
SL2.50ch01_1048553_1048889	++	2	163	SL2.50ch01	1048637	1048638	0	Spenn-ch01	1241911	1242075
SL2.50ch01_1057988_1059469	++	1	1	SL2.50ch01	1058063	1058064	0	Spenn-ch01	1249613	1249615
SL2.50ch01_1057988_1059469	++	2	0	SL2.50ch01	1058184	1058189	4	Spenn-ch01	1249735	1249736
SL2.50ch01_1057988_1059469	++	3	3	SL2.50ch01	1058422	1058423	0	Spenn-ch01	1249969	1249973
SL2.50ch01_1057988_1059469	++	4	0	SL2.50ch01	1058463	1058465	1	Spenn-ch01	1250013	1250014
SL2.50ch01_1057988_1059469	++	5	114	SL2.50ch01	1058585	1058586	0	Spenn-ch01	1250134	1250249
SL2.50ch01_1057988_1059469	++	6	25	SL2.50ch01	1058980	1058981	0	Spenn-ch01	1250643	1250669
SL2.50ch01_1057988_1059469	++	7	6	SL2.50ch01	1059080	1059081	0	Spenn-ch01	1250768	1250775
SL2.50ch01_1057988_1059469	++	8	1	SL2.50ch01	1059165	1059166	0	Spenn-ch01	1250859	1250861
SL2.50ch01_1057988_1059469	++	9	1	SL2.50ch01	1059209	1059210	0	Spenn-ch01	1250904	1250906
SL2.50ch01_1057988_1059469	++	10	0	SL2.50ch01	1059227	1059229	1	Spenn-ch01	1250923	1250924
SL2.50ch01_1059626_1060138	++	1	0	SL2.50ch01	1059717	1059831	113	Spenn-ch01	1251412	1251413
SL2.50ch01_1061031_1061388	++	1	0	SL2.50ch01	1061152	1061190	37	Spenn-ch01	1252734	1252735
SL2.50ch01_1076964_1077291	++	1	0	SL2.50ch01	1077073	1077075	1	Spenn-ch01	1271946	1271947
SL2.50ch01_1076964_1077291	++	2	111	SL2.50ch01	1077214	1077215	0	Spenn-ch01	1272086	1272198
SL2.50ch01_1077358_1077600	++	1	26	SL2.50ch01	1077459	1077460	0	Spenn-ch01	1272442	1272469
SL2.50ch01_1077358_1077600	++	2	0	SL2.50ch01	1077519	1077524	4	Spenn-ch01	1272528	1272529
SL2.50ch01_1091367_1092767	++	1	1	SL2.50ch01	1091472	1091473	0	Spenn-ch01	1286447	1286449
SL2.50ch01_1091367_1092767	++	2	3	SL2.50ch01	1091537	1091538	0	Spenn-ch01	1286513	1286517
SL2.50ch01_1091367_1092767	++	3	0	SL2.50ch01	1091721	1091723	1	Spenn-ch01	1286700	1286701
SL2.50ch01_1091367_1092767	++	4	0	SL2.50ch01	1091883	1091916	32	Spenn-ch01	1286861	1286862
SL2.50ch01_1091367_1092767	++	5	0	SL2.50ch01	1091974	1091979	4	Spenn-ch01	1286920	1286921
SL2.50ch01_1091367_1092767	++	6	1	SL2.50ch01	1092098	1092099	0	Spenn-ch01	1287040	1287042
SL2.50ch01_1091367_1092767	++	7	0	SL2.50ch01	1092120	1092122	1	Spenn-ch01	1287063	1287064
SL2.50ch01_1091367_1092767	++	8	197	SL2.50ch01	1092217	1092218	0	Spenn-ch01	1287159	1287357
SL2.50ch01_1091367_1092767	++	9	1	SL2.50ch01	1092272	1092273	0	Spenn-ch01	1287411	1287413
SL2.50ch01_1091367_1092767	++	10	0	SL2.50ch01	1092336	1092338	1	Spenn-ch01	1287476	1287477
SL2.50ch01_1091367_1092767	++	11	0	SL2.50ch01	1092635	1092637	1	Spenn-ch01	1287774	1287775
SL2.50ch01_1200431_1201305	++	1	390	SL2.50ch01	1200636	1200637	0	Spenn-ch01	1417581	1417972
SL2.50ch01_1200431_1201305	++	2	6	SL2.50ch01	1200679	1200680	0	Spenn-ch01	1418014	1418021
SL2.50ch01_1200431_1201305	++	3	0	SL2.50ch01	1200711	1200735	23	Spenn-ch01	1418052	1418053
SL2.50ch01_1200431_1201305	++	4	5	SL2.50ch01	1200765	1200766	0	Spenn-ch01	1418083	1418089
SL2.50ch01_1200431_1201305	++	5	2	SL2.50ch01	1200798	1200799	0	Spenn-ch01	1418121	1418124
SL2.50ch01_1200431_1201305	++	6	24	SL2.50ch01	1200969	1200970	0	Spenn-ch01	1418294	1418319
SL2.50ch01_1200431_1201305	++	7	0	SL2.50ch01	1201098	1201110	11	Spenn-ch01	1418447	1418448
SL2.50ch01_1200431_1201305	++	8	0	SL2.50ch01	1201145	1201147	1	Spenn-ch01	1418483	1418484
SL2.50ch01_1204286_1205181	++	1	19	SL2.50ch01	1204522	1204523	0	Spenn-ch01	1421864	1421884
SL2.50ch01_1204286_1205181	++	2	44	SL2.50ch01	1204696	1204697	0	Spenn-ch01	1422057	1422102
SL2.50ch01_1216781_1217410	++	1	5	SL2.50ch01	1216825	1216826	0	Spenn-ch01	1439010	1439016
SL2.50ch01_1216781_1217410	++	2	34	SL2.50ch01	1216959	1216960	0	Spenn-ch01	1439149	1439184
SL2.50ch01_1216781_1217410	++	3	1	SL2.50ch01	1217030	1217031	0	Spenn-ch01	1439254	1439256
SL2.50ch01_1216781_1217410	++	4	10	SL2.50ch01	1217081	1217082	0	Spenn-ch01	1439306	1439317
SL2.50ch01_1216781_1217410	++	5	0	SL2.50ch01	1217165	1217167	1	Spenn-ch01	1439400	1439401
SL2.50ch01_1226512_1226824	++	1	301	SL2.50ch01	1226575	1226576	0	Spenn-ch01	1451461	1451763
SL2.50ch01_1226512_1226824	++	2	0	SL2.50ch01	1226616	1226638	21	Spenn-ch01	1451803	1451804
SL2.50ch01_1244654_1244827	++	1	47	SL2.50ch01	1244706	1244707	0	Spenn-ch01	1471080	1471128
SL2.50ch01_1244654_1244827	++	2	0	SL2.50ch01	1244736	1244738	1	Spenn-ch01	1471157	1471158
SL2.50ch01_1244654_1244827	++	3	0	SL2.50ch01	1244772	1244774	1	Spenn-ch01	1471192	1471193
SL2.50ch01_1263043_1263460	++	1	189	SL2.50ch01	1263068	1263069	0	Spenn-ch01	1489471	1489661
SL2.50ch01_1263472_1264044	++	1	2	SL2.50ch01	1263704	1263705	0	Spenn-ch01	1490296	1490299
SL2.50ch01_1263472_1264044	++	2	0	SL2.50ch01	1263914	1263950	35	Spenn-ch01	1490508	1490509
SL2.50ch01_1302740_1302880	++	1	11	SL2.50ch01	1302780	1302781	0	Spenn-ch01	1531393	1531405
SL2.50ch01_1304795_1305026	++	1	28	SL2.50ch01	1304939	1304940	0	Spenn-ch01	1533576	1533605
SL2.50ch01_1305255_1305877	++	1	0	SL2.50ch01	1305324	1305326	1	Spenn-ch01	1533988	1533989
SL2.50ch01_1305255_1305877	++	2	0	SL2.50ch01	1305551	1305597	45	Spenn-ch01	1534214	1534215
SL2.50ch01_1305255_1305877	++	3	0	SL2.50ch01	1305741	1305743	1	Spenn-ch01	1534359	1534360
SL2.50ch01_1329539_1329838	++	1	25	SL2.50ch01	1329785	1329786	0	Spenn-ch01	1553545	1553571
SL2.50ch01_1329539_1329838	++	2	1	SL2.50ch01	1329801	1329802	0	Spenn-ch01	1553586	1553588
SL2.50ch01_1333433_1333583	++	1	0	SL2.50ch01	1333502	1333536	33	Spenn-ch01	1557292	1557293
SL2.50ch01_1339587_1339967	++	1	49	SL2.50ch01	1339664	1339665	0	Spenn-ch01	1562855	1562905
SL2.50ch01_1339587_1339967	++	2	14	SL2.50ch01	1339728	1339729	0	Spenn-ch01	1562968	1562983
SL2.50ch01_1339587_1339967	++	3	0	SL2.50ch01	1339755	1339757	1	Spenn-ch01	1563009	1563010
SL2.50ch01_1339587_1339967	++	4	0	SL2.50ch01	1339769	1339788	18	Spenn-ch01	1563022	1563023
SL2.50ch01_1339587_1339967	++	5	0	SL2.50ch01	1339825	1339828	2	Spenn-ch01	1563060	1563061
SL2.50ch01_1339587_1339967	++	6	1	SL2.50ch01	1339853	1339854	0	Spenn-ch01	1563086	1563088
SL2.50ch01_1339587_1339967	++	7	0	SL2.50ch01	1339903	1339905	1	Spenn-ch01	1563137	1563138
SL2.50ch01_1339587_1339967	++	8	13	SL2.50ch01	1339938	1339939	0	Spenn-ch01	1563171	1563185
SL2.50ch01_1365461_1365731	++	1	384	SL2.50ch01	1365556	1365557	0	Spenn-ch01	1620034	1620419
SL2.50ch01_1365461_1365731	++	2	0	SL2.50ch01	1365577	1365580	2	Spenn-ch01	1620439	1620440
SL2.50ch01_1365461_1365731	++	3	0	SL2.50ch01	1365621	1365625	3	Spenn-ch01	1620481	1620482
SL2.50ch01_1367090_1367472	++	1	8	SL2.50ch01	1367180	1367181	0	Spenn-ch01	1622071	1622080
SL2.50ch01_1367090_1367472	++	2	276	SL2.50ch01	1367247	1367248	0	Spenn-ch01	1622146	1622423
SL2.50ch01_1370931_1371254	++	1	7	SL2.50ch01	1371027	1371028	0	Spenn-ch01	1626185	1626193
SL2.50ch01_1370931_1371254	++	2	0	SL2.50ch01	1371049	1371107	57	Spenn-ch01	1626214	1626215
SL2.50ch01_1381829_1383320	++	1	1	SL2.50ch01	1381916	1381917	0	Spenn-ch01	1637533	1637535
SL2.50ch01_1381829_1383320	++	2	37	SL2.50ch01	1382006	1382007	0	Spenn-ch01	1637624	1637662
SL2.50ch01_1381829_1383320	++	3	20	SL2.50ch01	1382048	1382049	0	Spenn-ch01	1637703	1637724
SL2.50ch01_1381829_1383320	++	4	0	SL2.50ch01	1382157	1382160	2	Spenn-ch01	1637832	1637833
SL2.50ch01_1381829_1383320	++	5	1	SL2.50ch01	1382179	1382180	0	Spenn-ch01	1637852	1637854
SL2.50ch01_1381829_1383320	++	6	15	SL2.50ch01	1382339	1382340	0	Spenn-ch01	1638013	1638029
SL2.50ch01_1381829_1383320	++	7	0	SL2.50ch01	1382368	1382385	16	Spenn-ch01	1638057	1638058
SL2.50ch01_1381829_1383320	++	8	2	SL2.50ch01	1382496	1382497	0	Spenn-ch01	1638169	1638172
SL2.50ch01_1381829_1383320	++	9	0	SL2.50ch01	1382500	1382503	2	Spenn-ch01	1638175	1638176
SL2.50ch01_1381829_1383320	++	10	1	SL2.50ch01	1382548	1382549	0	Spenn-ch01	1638221	1638223
SL2.50ch01_1381829_1383320	++	11	0	SL2.50ch01	1382581	1382585	3	Spenn-ch01	1638255	1638256
SL2.50ch01_1381829_1383320	++	12	47	SL2.50ch01	1382704	1382705	0	Spenn-ch01	1638375	1638423
SL2.50ch01_1381829_1383320	++	13	0	SL2.50ch01	1382726	1382728	1	Spenn-ch01	1638444	1638445
SL2.50ch01_1381829_1383320	++	14	1	SL2.50ch01	1382843	1382844	0	Spenn-ch01	1638560	1638562
SL2.50ch01_1381829_1383320	++	15	0	SL2.50ch01	1382869	1382875	5	Spenn-ch01	1638587	1638588
SL2.50ch01_1381829_1383320	++	16	0	SL2.50ch01	1382909	1382911	1	Spenn-ch01	1638622	1638623
SL2.50ch01_1381829_1383320	++	17	12	SL2.50ch01	1383122	1383123	0	Spenn-ch01	1638834	1638847
SL2.50ch01_1381829_1383320	++	18	0	SL2.50ch01	1383189	1383191	1	Spenn-ch01	1638913	1638914
SL2.50ch01_1381829_1383320	++	19	5	SL2.50ch01	1383278	1383279	0	Spenn-ch01	1639001	1639007
SL2.50ch01_1411970_1412315	++	1	1	SL2.50ch01	1412178	1412179	0	Spenn-ch01	1670788	1670790
SL2.50ch01_1411970_1412315	++	2	72	SL2.50ch01	1412220	1412221	0	Spenn-ch01	1670831	1670904
SL2.50ch01_1414004_1414224	++	1	20	SL2.50ch01	1414108	1414109	0	Spenn-ch01	1672754	1672775
SL2.50ch01_1416624_1417185	++	1	46	SL2.50ch01	1416697	1416698	0	Spenn-ch01	1675658	1675705
